"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CDX",8675,4803,3872,245.761145127,-200.18157257,45.579572557
"CDX",8756,4180,4576,219.548650214,-228.57111346,-9.022463246
"CDX",8617,4319,4298,219.194003627,-224.06441107,-4.870407443
"CDX",8594,4309,4285,226.024277427,-212.82718562,13.197091807
"CDX",8575,4226,4349,217.600041157,-223.87866593,-6.278624773
"CDX",8711,3960,4751,207.285027964,-233.95546586,-26.670437896
"CDX",8647,4000,4647,201.028827214,-238.39075836,-37.361931146
"CDX",8501,4043,4458,212.435287114,-224.99725606,-12.561968946
"CDX",8632,4072,4560,207.28872474,-234.02874663,-26.74002189
"GBR",8648,4587,4061,223.317835727,-217.91151482,5.406320907
"IBS",8956,5052,3904,258.477801774,-203.39492858,55.082873194
"IBS",8956,4495,4461,236.810714144,-224.86814112,11.942573024
"IBS",8844,5038,3806,271.447166344,-186.90199042,84.545175924
"IBS",8783,4500,4283,224.858477114,-222.72072426,2.137752854
"IBS",8741,4014,4727,180.054959487,-264.28528444,-84.230324953
"IBS",8726,3812,4914,196.175880227,-251.52548312,-55.349602893
"IBS",8671,4479,4192,214.578679864,-230.14330936,-15.564629496
"IBS",8882,4159,4723,204.451856764,-249.06987246,-44.618015696
"IBS",8891,4798,4093,243.078425057,-210.04222438,33.036200677
"IBS",8770,4124,4646,204.104612294,-243.21678732,-39.112175026
"IBS",8844,5379,3465,295.867725827,-162.31262742,133.555098407
"IBS",8748,4694,4054,234.508656077,-210.69924662,23.809409457
"IBS",8798,4293,4505,224.919305737,-230.78507544,-5.865769703
"CDX",8751,4193,4558,211.994178814,-234.90186156,-22.907682746
"PEL",8708,4312,4396,194.944634174,-246.00893998,-51.064305806
"PEL",8774,4430,4344,222.153135524,-228.43179259,-6.278657066
"ACB",8249,4051,4198,195.600740227,-225.33139567,-29.730655443
"ACB",8391,4406,3985,202.4524696,-226.53286803,-24.08039843
"PEL",8663,4768,3895,234.749681224,-203.05292158,31.696759644
"PEL",8580,4083,4497,205.805213814,-231.76516666,-25.959952846
"PEL",8718,4537,4181,246.334111707,-204.56994508,41.764166627
"PEL",8601,3956,4645,184.350763207,-249.58420403,-65.233440823
"PEL",8578,4037,4541,197.30634577,-238.61401224,-41.30766647
"PEL",8677,4094,4583,208.217469444,-232.29232842,-24.074858976
"PEL",8671,4544,4127,224.163018057,-214.10223123,10.060786827
"PEL",8603,4456,4147,218.861395917,-216.49757089,2.363825027
"PEL",8730,4270,4460,211.718351974,-228.96821358,-17.249861606
"PEL",8676,4452,4224,216.140784487,-226.63696944,-10.496184953
"PEL",8640,4422,4218,224.0626904,-216.4509471,7.6117433
"ACB",8334,4529,3805,234.366759,-195.11435768,39.25240132
"ACB",8488,4425,4063,225.212752874,-211.04445578,14.168297094
"ACB",8525,3874,4651,180.30666036,-254.39443128,-74.08777092
"ACB",8352,4508,3844,217.67961176,-206.17139778,11.50821398
"PEL",8638,3844,4794,190.961214937,-244.24034519,-53.279130253
"PEL",8827,4407,4420,224.164491914,-225.49050546,-1.326013546
"PEL",8731,4141,4590,209.571820957,-233.47386173,-23.902040773
"PEL",8764,4543,4221,227.218470087,-216.29261089,10.925859197
"PEL",8725,4715,4010,237.076188314,-203.42170206,33.654486254
"PEL",8655,4504,4151,219.237481064,-220.60176656,-1.364285496
"PEL",8626,4259,4367,217.152829487,-221.01799664,-3.865167153
"PEL",8615,4084,4531,215.817939377,-222.11881947,-6.300880093
"ACB",8360,4346,4014,214.749967914,-211.05073646,3.699231454
"ACB",8462,4825,3637,249.77185118,-186.94275298,62.8290982
"ACB",8395,4490,3905,205.500467127,-223.83532032,-18.334853193
"PEL",8805,4930,3875,250.962128894,-197.42298262,53.539146274
"ACB",8300,4391,3909,199.19204172,-220.91109818,-21.71905646
"ACB",8418,4435,3983,217.738747374,-212.69242586,5.046321514
"ACB",8436,4580,3856,226.41484322,-205.37519473,21.03964849
"ACB",8442,4512,3930,239.521623117,-197.14275547,42.378867647
"ACB",8499,4796,3703,241.4530424,-197.56855928,43.88448312
"ACB",8415,4332,4083,214.691887457,-216.12129398,-1.429406523
"ACB",8306,4566,3740,235.208485014,-190.87785306,44.330631954
"ACB",8432,4753,3679,234.546752114,-196.99245406,37.554298054
"ACB",8447,4738,3709,241.012586707,-189.50880727,51.503779437
"ACB",8506,4536,3970,226.643704064,-207.92437606,18.719328004
"ACB",8404,4047,4357,191.404943907,-234.59899107,-43.194047163
"ACB",8252,4548,3704,232.85196412,-188.15157508,44.70038904
"ACB",8454,4259,4195,208.369665614,-223.63606416,-15.266398546
"PEL",8635,4732,3903,240.855938344,-198.28655342,42.569384924
"PEL",8709,4341,4368,225.154075787,-216.32558239,8.828493397
"CDX",8564,4136,4428,210.356894214,-228.84391646,-18.487022246
"CDX",8743,4211,4532,218.012129827,-228.80221562,-10.790085793
"CDX",8544,4088,4456,218.36284284,-217.96372643,0.39911641
"CDX",8540,4218,4322,216.477367327,-221.15492372,-4.677556393
"CDX",8686,4249,4437,224.152110627,-223.59530012,0.556810507
"CDX",8620,4158,4462,221.767779627,-220.67217202,1.095607607
"CDX",8558,4083,4475,205.287298614,-230.15311186,-24.865813246
"CDX",8577,4405,4172,234.055003114,-206.27988736,27.775115754
"CDX",8643,4358,4285,217.772306827,-223.03553337,-5.263226543
"CDX",8693,4619,4074,247.385631544,-199.26835922,48.117272324
"CDX",8594,4286,4308,229.317370377,-212.29662577,17.020744607
"CDX",8617,4305,4312,223.225908327,-219.14143087,4.084477457
"CDX",8681,4001,4680,205.528171944,-238.51722702,-32.989055076
"CDX",8646,4215,4431,229.479009327,-216.22280477,13.256204557
"CDX",8720,4437,4283,244.50564514,-204.03818833,40.46745681
"CDX",8635,4264,4371,225.459250727,-215.58704482,9.872205907
"CDX",8561,4089,4472,206.671607227,-228.61469682,-21.943089593
"CDX",8709,4482,4227,243.506422314,-202.91837856,40.588043754
"CDX",8714,3947,4767,197.355265027,-244.94073697,-47.585471943
"CDX",8740,4336,4404,228.695470414,-221.50298786,7.192482554
"CDX",8645,4557,4088,236.514067027,-205.37118732,31.142879707
"CDX",8595,4270,4325,226.349172014,-214.97805386,11.371118154
"CDX",8772,4172,4600,226.343516127,-222.48292137,3.860594757
"CDX",8587,4129,4458,218.397114577,-223.10344482,-4.706330243
"CDX",8634,4097,4537,206.42933127,-235.32324354,-28.89391227
"CDX",8661,4419,4242,239.296946914,-203.70673336,35.590213554
"CDX",8751,4215,4536,228.215768827,-219.56188047,8.653888357
"CDX",8559,3945,4614,200.78523214,-233.84044593,-33.05521379
"CDX",8617,4119,4498,210.895213244,-231.22473292,-20.329519676
"CDX",8623,4121,4502,216.608761114,-226.03479046,-9.426029346
"CDX",8641,4259,4382,218.678448457,-220.82536128,-2.146912823
"CDX",8530,4038,4492,208.564035114,-225.62210186,-17.058066746
"CDX",8668,4410,4258,234.988668727,-208.24277707,26.745891657
"CDX",8724,4849,3875,247.796396144,-198.80889182,48.987504324
"CDX",8700,4566,4134,254.724461527,-196.27325927,58.451202257
"ACB",8225,4311,3914,222.170392207,-198.85893287,23.311459337
"ACB",8382,4189,4193,207.77135604,-219.52896953,-11.75761349
"PEL",8794,4136,4658,205.17279997,-240.16056554,-34.98776557
"ACB",8393,4143,4250,201.159299067,-227.33399207,-26.174693003
"ACB",8388,4288,4100,212.711504007,-216.89110927,-4.179605263
"ACB",8389,4438,3951,228.660632817,-202.44719127,26.213441547
"ACB",8306,4353,3953,223.89466663,-204.70720444,19.18746219
"ACB",8282,4435,3847,216.343300767,-207.86061187,8.482688897
"ACB",8516,4428,4088,209.41763725,-227.43997178,-18.02233453
"ACB",8253,4598,3655,215.93251955,-201.21738138,14.71513817
"ACB",8331,4362,3969,204.52327765,-215.94211238,-11.41883473
"ACB",8352,4470,3882,226.928080027,-201.35377232,25.574307707
"GWD",8271,4275,3996,212.6433032,-208.47156088,4.17174232
"GWD",8459,4249,4210,211.735695607,-222.01819807,-10.282502463
"GWD",8347,4094,4253,201.020150567,-220.34002747,-19.319876903
"GWD",8376,4507,3869,237.627394014,-189.19899976,48.428394254
"ACB",8337,4450,3887,209.25627292,-216.30847818,-7.05220526
"ACB",8369,4490,3879,218.343946307,-210.09157957,8.252366737
"ACB",8315,4721,3594,243.11855015,-179.90395308,63.21459707
"ACB",8432,4812,3620,234.10160882,-195.04120598,39.06040284
"ACB",8368,4463,3905,214.311184107,-213.00535817,1.305825937
"ACB",8247,3910,4337,187.6984363,-232.83324868,-45.13481238
"ACB",8353,4576,3777,241.413354774,-189.15791046,52.255444314
"ACB",8408,4191,4217,206.7246527,-224.77304468,-18.04839198
"ACB",8480,3882,4598,188.943772127,-240.69540822,-51.751636093
"PJL",8696,4625,4071,231.056428014,-215.82118706,15.235240954
"PJL",8647,4516,4131,231.153314477,-213.75707827,17.396236207
"PJL",8703,5090,3613,262.383114887,-180.78470304,81.598411847
"PJL",8620,4388,4232,241.119473357,-204.12967978,36.989793577
"ACB",8449,4334,4115,212.64648412,-218.32413563,-5.67765151
"ACB",8307,4108,4199,208.31180255,-214.07409938,-5.76229683
"ACB",8294,4497,3797,214.371070107,-204.90668657,9.464383537
"ACB",8352,4884,3468,237.69759723,-187.20587484,50.49172239
"ACB",8372,4303,4069,207.31619522,-219.43014743,-12.11395221
"ACB",8482,4490,3992,227.91515552,-206.61603528,21.29912024
"ACB",8239,4342,3897,209.08103772,-210.31870338,-1.23766566
"KHV",8514,4211,4303,229.060191244,-210.04311502,19.017076224
"KHV",8638,4169,4469,216.368686457,-224.73551383,-8.366827373
"KHV",8690,4447,4243,237.754192827,-208.98024652,28.773946307
"KHV",8603,4357,4246,241.792666927,-205.11305187,36.679615057
"ACB",8380,4648,3732,221.401839167,-202.68624267,18.715596497
"ACB",8356,4669,3687,230.2815949,-192.96336963,37.31822527
"ACB",8409,4502,3907,217.22902162,-211.13762538,6.09139624
"ACB",8497,4478,4019,226.941209474,-205.19507256,21.746136914
"ACB",8290,4569,3721,222.712117914,-195.90657946,26.805538454
"ACB",8374,4608,3766,234.659636044,-189.53345702,45.126179024
"ACB",8236,4150,4086,200.96811056,-219.58083658,-18.61272602
"ACB",8341,4144,4197,207.81245421,-219.27441999,-11.46196578
"ACB",8414,4647,3767,231.606898514,-196.16021046,35.446688054
"ACB",8384,4304,4080,213.110989727,-212.96257257,0.148417157
"GWD",8337,4409,3928,219.4014302,-211.10819138,8.29323882
"GWD",8402,4168,4234,212.342580607,-216.82146247,-4.478881863
"GWD",8282,4534,3748,223.8920444,-199.93166462,23.96037978
"GWD",8169,4145,4024,197.110615127,-220.49307797,-23.382462843
"GWD",8342,4062,4280,194.138211607,-229.89765101,-35.759439403
"GWD",8155,4314,3841,207.884405414,-207.07002926,0.814376154
"GWD",8270,4379,3891,218.437555107,-198.82580687,19.611748237
"ACB",8408,4460,3948,219.51407032,-211.38666618,8.12740414
"ACB",8440,4675,3765,242.864004867,-186.76591577,56.098089097
"GWD",8289,4091,4198,208.527277214,-218.00925606,-9.481978846
"GWD",8335,4387,3948,215.53433002,-212.21710967,3.31722035
"GWD",8239,4302,3937,225.426469107,-197.88716267,27.539306437
"GWD",8289,4455,3834,221.053388427,-203.51714537,17.536243057
"GWD",8284,4146,4138,202.505681527,-217.84186197,-15.336180443
"GWD",8469,4557,3912,221.69713804,-208.14351763,13.55362041
"GWD",8329,4416,3913,218.855737107,-209.00913277,9.846604337
"GWD",8323,4351,3972,218.30255122,-203.09866123,15.20388999
"PJL",8707,4490,4217,223.378752544,-222.09291782,1.285834724
"PJL",8645,4097,4548,203.989882457,-235.62136788,-31.631485423
"PJL",8885,4776,4109,275.240889124,-187.20614998,88.034739144
"PJL",8624,4647,3977,239.409422314,-203.49847866,35.910943654
"PJL",8714,4553,4161,254.588430944,-199.31022572,55.278205224
"GWD",8463,4430,4033,212.0999483,-219.88539418,-7.78544588
"GWD",8272,4529,3743,215.849486807,-208.08633311,7.763153697
"GWD",8495,4666,3829,227.39014294,-211.56420583,15.82593711
"GWD",8387,4658,3729,227.1317784,-203.57905468,23.55272372
"GWD",8199,4125,4074,196.090047214,-221.60292046,-25.512873246
"GWD",8250,4341,3909,214.379064407,-206.24271897,8.136345437
"GWD",8393,4834,3559,245.111685627,-186.76957587,58.342109757
"GWD",8351,4393,3958,205.0144287,-218.85862662,-13.84419792
"GWD",8393,4647,3746,237.30615284,-188.63662898,48.66952386
"GWD",8439,4462,3977,226.367452027,-203.37125287,22.996199157
"GWD",8416,4703,3713,238.773733474,-193.53785736,45.235876114
"GWD",8331,4336,3995,210.76052652,-216.57047218,-5.80994566
"GWD",8328,4446,3882,214.411681507,-207.47578737,6.935894137
"GWD",8405,4276,4129,209.29178642,-220.80266178,-11.51087536
"GWD",8404,4785,3619,241.354903207,-183.31378197,58.041121237
"GWD",8283,4331,3952,205.85316072,-213.89515093,-8.04199021
"PJL",8602,4134,4468,198.98015824,-241.55344068,-42.57328244
"PJL",8655,3867,4788,188.945015227,-250.20361032,-61.258595093
"PJL",8628,4229,4399,209.05677142,-229.11464844,-20.05787702
"PJL",8525,3966,4559,186.666328557,-248.27109058,-61.604762023
"PJL",8735,4472,4263,231.010788877,-218.44974207,12.561046807
"PJL",8699,4880,3819,250.527993014,-195.53335676,54.994636254
"PJL",8640,4191,4449,203.086752944,-237.15451222,-34.067759276
"PJL",8598,4496,4102,218.570692774,-224.14537958,-5.574686806
"PJL",8668,4447,4221,226.746946144,-217.87874272,8.868203424
"PJL",8693,4601,4092,232.031393827,-212.00479292,20.026600907
"GWD",8263,4240,4023,208.47179182,-213.27407073,-4.80227891
"GWD",8414,3997,4417,202.700059427,-226.54178642,-23.841726993
"GWD",8298,4397,3901,218.608951927,-204.19466747,14.414284457
"GWD",8311,4144,4167,198.101488907,-224.33772501,-26.236236103
"GWD",8256,4282,3974,218.8073867,-203.62594268,15.18144402
"GWD",8394,4690,3704,231.815276527,-198.40116397,33.414112557
"PJL",8728,4265,4463,214.804328064,-229.16291306,-14.358584996
"PJL",8852,4600,4252,241.44734447,-211.63263489,29.81470958
"PJL",8611,4169,4442,222.241586764,-217.05547356,5.186113204
"PJL",8873,4471,4402,240.997712857,-216.03025378,24.967459077
"PJL",8641,4473,4168,222.866408757,-214.20912423,8.657284527
"PJL",8599,4035,4564,197.604970864,-237.70182346,-40.096852596
"PJL",8778,4952,3826,268.113866557,-184.16252788,83.951338677
"PJL",8722,4221,4501,215.569292687,-227.10537014,-11.536077453
"PJL",8699,4731,3968,235.068170157,-210.98967528,24.078494877
"PJL",8642,3801,4841,195.63166497,-244.92198389,-49.29031892
"PJL",8697,4557,4140,234.204126957,-210.11371788,24.090409077
"PJL",8805,4714,4091,273.798876774,-186.95779498,86.841081794
"PJL",8642,4615,4027,245.321637527,-197.15861857,48.163018957
"GWD",8282,4183,4099,208.1401645,-215.11816928,-6.97800478
"GWD",8398,4336,4062,223.782214814,-204.43376056,19.348454254
"GWD",8275,4466,3809,222.08280912,-203.63508728,18.44772184
"GWD",8355,4545,3810,219.094655014,-206.82402996,12.270625054
"GWD",8365,4757,3608,226.582971427,-196.60273182,29.980239607
"GWD",8314,4314,4000,216.955436727,-208.70116197,8.254274757
"PJL",8597,4523,4074,223.288309944,-213.05149872,10.236811224
"PJL",8749,4454,4295,231.825035807,-215.25915757,16.565878237
"PJL",8623,4025,4598,192.554010457,-244.65886168,-52.104851223
"PJL",8743,4180,4563,231.067256227,-219.32422737,11.743028857
"PJL",8768,4078,4690,200.590002827,-246.39083322,-45.800830393
"PJL",8705,4540,4165,233.997683714,-210.00438406,23.993299654
"PJL",8741,4610,4131,253.9673324,-201.43661375,52.53071865
"PJL",8689,4205,4484,218.766713864,-230.26242796,-11.495714096
"PJL",8757,4854,3903,259.039165114,-194.24224696,64.796918154
"GWD",8270,4303,3967,220.537701807,-201.81258977,18.725112037
"GWD",8339,4505,3834,226.8731153,-196.20237002,30.67074528
"GWD",8343,4587,3756,239.091816314,-188.10630286,50.985513454
"GWD",8422,4202,4220,207.925522287,-218.71598182,-10.790459533
"GWD",8207,4278,3929,210.89828324,-204.85003793,6.04824531
"GWD",8246,4354,3892,211.924533614,-207.31420846,4.610325154
"GWD",8439,4261,4178,212.85256598,-219.90767033,-7.05510435
"GWD",8346,4565,3781,225.776324107,-201.10262417,24.673699937
"GWD",8320,4124,4196,202.489300307,-222.08367157,-19.594371263
"PJL",8778,4431,4347,218.27064337,-226.15192384,-7.88128047
"PJL",8649,4454,4195,231.962212314,-212.38952596,19.572686354
"PJL",8695,4462,4233,234.685168214,-213.78684936,20.898318854
"PJL",8671,4663,4008,230.948377644,-217.28362692,13.664750724
"PJL",8747,4213,4534,217.672655677,-227.38426112,-9.711605443
"PJL",8737,4345,4392,223.331318294,-224.59786512,-1.266546826
"PJL",8708,4668,4040,244.263789044,-201.55687612,42.706912924
"PJL",8631,4122,4509,215.649547127,-221.65646342,-6.006916293
"PJL",8650,4140,4510,209.154395614,-230.85935196,-21.704956346
"PJL",8620,3998,4622,205.85722544,-236.47247033,-30.61524489
"PJL",8693,4251,4442,203.128051407,-236.54474128,-33.416689873
"PJL",8882,4482,4400,240.676138614,-214.40428576,26.271852854
"GWD",8317,4391,3926,212.484848414,-212.37663416,0.108214254
"GWD",8435,4291,4144,200.255747707,-226.78531817,-26.529570463
"GWD",8220,4351,3869,212.79060882,-202.93359273,9.85701609
"GWD",8093,4055,4038,199.481025257,-213.65283067,-14.171805413
"GWD",8288,4020,4268,198.002452617,-222.10966848,-24.107215863
"GWD",8443,4498,3945,226.55530822,-203.25919683,23.29611139
"GWD",8337,4327,4010,215.35091776,-209.54912768,5.80179008
"GWD",8154,4064,4090,193.341948907,-219.61821627,-26.276267363
"GWD",8416,4239,4177,204.18631272,-226.30026733,-22.11395461
"GWD",8383,4119,4264,201.166234607,-227.40625387,-26.240019263
"GWD",8324,4578,3746,231.00320242,-195.19567698,35.80752544
"GWD",8260,4059,4201,191.633142407,-227.66763311,-36.034490703
"GWD",8312,4648,3664,226.597239007,-199.76300397,26.834235037
"GWD",8329,4330,3999,229.170047807,-200.35293157,28.817116237
"GWD",8259,4130,4129,205.119679407,-221.74144697,-16.621767563
"GWD",8286,4732,3554,230.966245107,-191.13978417,39.826460937
"GWD",8350,4552,3798,228.341648014,-198.92444076,29.417207254
"GWD",8382,4353,4029,207.881182007,-217.73586127,-9.854679263
"GWD",8216,4171,4045,212.917408207,-204.61467901,8.302729197
"GWD",8451,4181,4270,204.83193692,-222.17308527,-17.34114835
"GWD",8308,4330,3978,212.53353212,-208.02510188,4.50843024
"GWD",8254,4194,4060,207.365135974,-213.75431966,-6.389183686
"GWD",8373,4621,3752,235.386726967,-196.25190467,39.134822297
"GWD",8408,4503,3905,222.928690014,-202.12489656,20.803793454
"GWD",8355,4430,3925,220.9734894,-208.09605194,12.87743746
"GWD",8387,4262,4125,219.544938727,-208.03223192,11.512706807
"GWD",8339,4525,3814,249.796876964,-179.79049486,70.006382104
"GWD",8291,4164,4127,202.1254325,-222.22020688,-20.09477438
"GWD",8431,4434,3997,231.360656807,-195.11802607,36.242630737
"GWD",8251,4365,3886,233.645804,-194.10055428,39.54524972
"GWD",8347,4450,3897,211.14321894,-213.54879638,-2.40557744
"GWD",8396,4300,4096,205.675254207,-224.09266697,-18.417412763
"GWD",8384,4569,3815,233.3699753,-193.69200278,39.67797252
"GWD",8459,4458,4001,234.62934192,-199.40918153,35.22016039
"GWD",8353,4108,4245,201.28521152,-222.93402458,-21.64881306
"GWD",8344,4698,3646,236.87255004,-185.65936073,51.21318931
"GWD",8375,4234,4141,206.494514007,-220.11657357,-13.622059563
"ESN",8329,4043,4286,200.149782407,-223.74792967,-23.598147263
"ESN",8438,4185,4253,200.81829599,-229.13058313,-28.31228714
"ESN",8452,4275,4177,222.297018607,-213.88739417,8.409624437
"ESN",8262,4427,3835,217.28132953,-204.36155441,12.91977512
"ESN",8279,4422,3857,221.95349922,-199.02972213,22.92377709
"ESN",8381,4372,4009,226.5270294,-205.47223278,21.05479662
"ESN",8323,4112,4211,204.171230614,-221.12191846,-16.950687846
"ESN",8281,4587,3694,224.4299971,-197.43061138,26.99938572
"ESN",8390,4040,4350,196.208097827,-230.74345617,-34.535358343
"ESN",8409,4754,3655,243.462406907,-189.11670847,54.345698437
"ESN",8342,4520,3822,224.46179558,-199.79951463,24.66228095
"ESN",8338,4048,4290,204.856188957,-220.84538337,-15.989194413
"ESN",8437,4588,3849,227.50611937,-202.85762628,24.64849309
"ESN",8418,4646,3772,229.541232847,-197.84881683,31.692416017
"ESN",8340,4165,4175,212.593829,-213.90220778,-1.30837878
"ESN",8284,4231,4053,210.99424692,-214.00180363,-3.00755671
"ESN",8368,4425,3943,219.160944927,-207.76140487,11.399540057
"ESN",8170,4335,3835,212.68654842,-203.94245913,8.74408929
"ESN",8264,4317,3947,214.096149167,-212.31181987,1.784329297
"GWD",8367,4356,4011,217.177340027,-208.60999007,8.567349957
"GWD",8381,4546,3835,219.740811414,-205.74365476,13.997156654
"BEB",8591,4240,4351,202.490721674,-234.01730078,-31.526579106
"BEB",8653,4267,4386,222.546238657,-224.94339983,-2.397161173
"BEB",8600,4393,4207,226.798112157,-212.86093998,13.937172177
"BEB",8590,4268,4322,195.241439364,-241.84475156,-46.603312196
"PJL",8789,4174,4615,200.83620939,-247.66364018,-46.82743079
"PJL",8673,4131,4542,204.861946594,-239.40987692,-34.547930326
"PJL",8709,4916,3793,265.957032527,-180.96266767,84.994364857
"PJL",8681,4686,3995,250.243682927,-197.32914962,52.914533307
"PJL",8780,3549,5231,175.777200444,-268.30644682,-92.529246376
"PJL",8623,4241,4382,213.065305357,-228.24390558,-15.178600223
"GWD",8561,4720,3841,244.834914127,-193.90798867,50.926925457
"GWD",8240,4136,4104,213.873185207,-210.79101527,3.082169937
"GWD",8244,4156,4088,198.79999452,-219.30568268,-20.50568816
"GWD",8475,4551,3924,243.113930914,-192.75957276,50.354358154
"GWD",8274,4543,3731,219.348625307,-201.88115707,17.467468237
"GWD",8336,4174,4162,211.40902045,-218.02059158,-6.61157113
"GWD",8295,4064,4231,209.514984107,-214.23099701,-4.716012903
"GWD",8345,4180,4165,200.189670907,-225.34633397,-25.156663063
"GWD",8341,4533,3808,217.995885937,-206.69443303,11.301452907
"GWD",8323,4379,3944,219.146608314,-208.82232786,10.324280454
"MSL",8338,4389,3949,208.396225914,-216.81718076,-8.420954846
"MSL",8387,4709,3678,236.609639207,-191.76400677,44.845632437
"MSL",8392,4816,3576,258.508678707,-174.68248337,83.826195337
"MSL",8178,4301,3877,210.3748134,-205.16031048,5.21450292
"MSL",8324,4466,3858,233.53731944,-192.63131178,40.90600766
"MSL",8361,4484,3877,209.6445629,-215.69931078,-6.05474788
"MSL",8290,4389,3901,236.641066907,-191.57050097,45.070565937
"MSL",8353,4467,3886,221.84248122,-207.60030841,14.24217281
"MSL",8437,4773,3664,247.890903407,-185.05342977,62.837473637
"MSL",8400,4733,3667,239.146120427,-190.41235967,48.733760757
"MSL",8232,4346,3886,218.254461314,-202.23759126,16.016870054
"MSL",8234,4482,3752,211.58928202,-206.58401416,5.00526786
"MSL",8358,4276,4082,217.075558314,-210.17404316,6.901515154
"MSL",8337,4349,3988,211.3645907,-214.10413128,-2.73954058
"MSL",8230,4329,3901,210.9707655,-210.47284797,0.49791753
"MSL",8288,4928,3360,254.825534127,-173.74060617,81.084927957
"MSL",8289,4527,3762,228.158912007,-196.54020457,31.618707437
"MSL",8444,4487,3957,212.539808107,-214.76991977,-2.230111663
"MSL",8328,4257,4071,215.0106419,-208.67070862,6.33993328
"MSL",8280,4522,3758,236.063003957,-194.56421537,41.498788587
"MSL",8301,4485,3816,229.69896985,-198.37466034,31.32430951
"MSL",8402,4566,3836,235.868102807,-196.95585477,38.912248037
"MSL",8305,4232,4073,196.59372867,-227.89919518,-31.30546651
"MSL",8377,4593,3784,222.100149107,-205.24233687,16.857812237
"MSL",8342,4374,3968,217.627445927,-207.64258517,9.984860757
"MSL",8359,4058,4301,195.503627627,-230.52396652,-35.020338893
"MSL",8303,4368,3935,217.413456207,-207.19431847,10.219137737
"ESN",8240,4193,4047,209.69814829,-210.07502508,-0.37687679
"ESN",8302,4292,4010,213.999227607,-213.93687107,0.0623565369999999
"ESN",8374,4756,3618,235.191785,-191.91621638,43.27556862
"ESN",8279,4403,3876,221.60316247,-201.62432578,19.97883669
"ESN",8343,4367,3976,218.79768008,-208.13765653,10.66002355
"ESN",8345,4058,4287,200.83837832,-221.23139903,-20.39302071
"ESN",8241,4443,3798,218.5817592,-201.22528438,17.35647482
"ESN",8452,4957,3495,239.55033658,-192.05556958,47.494767
"ESN",8380,4275,4105,220.33482407,-207.44516123,12.88966284
"ESN",8302,4108,4194,205.467013207,-215.81650817,-10.349494963
"ESN",8311,4202,4109,207.05728172,-217.35042768,-10.29314596
"ESN",8406,4481,3925,239.35925888,-191.39446283,47.96479605
"ESN",8414,4410,4004,221.898475227,-206.66742527,15.231049957
"ESN",8315,4469,3846,224.1622127,-201.20098198,22.96123072
"ESN",8291,4464,3827,217.87573312,-200.58230458,17.29342854
"ESN",8273,4421,3852,220.8602822,-203.82543298,17.03484922
"ESN",8401,4390,4011,224.480242307,-208.42952087,16.050721437
"ESN",8369,4350,4019,206.526607407,-217.85521887,-11.328611463
"ESN",8435,4238,4197,203.7990317,-227.48052359,-23.68149189
"ESN",8332,4363,3969,219.6885245,-206.98864658,12.69987792
"ESN",8361,4577,3784,229.82850477,-195.50441408,34.32409069
"ESN",8390,4422,3968,221.0588384,-211.33484118,9.72399722
"ESN",8388,4437,3951,223.094844107,-206.07647247,17.018371637
"ESN",8351,4523,3828,229.10734659,-196.28415788,32.82318871
"ESN",8369,4587,3782,224.1733656,-203.04294298,21.13042262
"ESN",8354,4407,3947,222.75729288,-205.38842658,17.3688663
"ESN",8359,4043,4316,210.50417936,-215.37469658,-4.87051722
"ESN",8361,4544,3817,223.99266994,-201.71101593,22.28165401
"ESN",8434,4395,4039,215.266760027,-216.62386707,-1.357107043
"ESN",8314,4530,3784,220.32455148,-205.28252558,15.0420259
"ESN",8359,4392,3967,228.7931498,-199.48616768,29.30698212
"ESN",8420,4788,3632,237.59360487,-195.63682014,41.95678473
"ESN",8403,4181,4222,200.218367407,-229.23159947,-29.013232063
"ESN",8380,4265,4115,196.077289514,-231.32202946,-35.244739946
"ESN",8332,4735,3597,241.979327007,-185.31333487,56.665992137
"ESN",8403,4247,4156,207.650289907,-220.83682727,-13.186537363
"ESN",8280,4329,3951,228.526538857,-197.85361517,30.672923687
"ESN",8284,4220,4064,212.409069314,-208.51184746,3.897221854
"ESN",8315,4457,3858,215.05630958,-205.75955058,9.296759
"ESN",8367,4427,3940,220.264056767,-209.63833757,10.625719197
"ESN",8338,4418,3920,211.418580857,-215.73440007,-4.315819213
"ESN",8309,4318,3991,219.552196607,-208.26638877,11.285807837
"ESN",8381,4540,3841,239.328309107,-192.77296197,46.555347137
"MSL",8329,4329,4000,212.503728467,-211.81605057,0.687677897
"MSL",8209,4174,4035,203.60722744,-215.26099868,-11.65377124
"MSL",8242,4316,3926,209.6115212,-208.32204308,1.28947812
"MSL",8182,4213,3969,206.48643152,-212.45151458,-5.96508306
"PJL",8793,3751,5042,192.952243044,-254.11937052,-61.167127476
"PJL",8630,3732,4898,186.031407644,-252.50120022,-66.469792576
"PJL",8556,4472,4084,231.789110807,-204.31666628,27.472444527
"PJL",8659,4044,4615,201.581833294,-241.62320352,-40.041370226
"PJL",8860,4708,4152,251.113253864,-203.11166766,48.001586204
"PJL",8762,4832,3930,230.177105544,-214.79640242,15.380703124
"GWD",8335,4316,4019,222.130798627,-205.48924092,16.641557707
