"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"GWD",57,26,31,1.1315,-1.41143,-0.27993
"ACB",53,29,24,1.18915,-1.12166,0.06749
"ACB",52,21,31,0.86077,-1.3792,-0.51843
"GWD",57,25,32,1.01349,-1.43235,-0.41886
"GWD",60,29,31,1.1976,-1.40111,-0.20351
"GWD",55,30,25,1.27388,-1.10237,0.17151
"GWD",53,22,31,0.86013,-1.41557,-0.55544
"GWD",54,22,32,0.89065,-1.41643,-0.52578
"GWD",51,23,28,0.97777,-1.26765,-0.28988
"GWD",54,23,31,1.00977,-1.31082,-0.30105
"GWD",52,25,27,1.03625,-1.17987,-0.14362
"PJL",66,33,33,1.41213,-1.46537,-0.0532400000000001
"PJL",61,26,35,1.14813,-1.52165,-0.37352
"PJL",69,33,36,1.44724,-1.59917,-0.15193
"PJL",49,25,24,1.05444,-1.03123,0.02321
"PJL",66,35,31,1.42841,-1.35722,0.07119
"GWD",56,25,31,1.07564,-1.40092,-0.32528
"GWD",48,24,24,1.04452,-1.11386,-0.06934
"GWD",58,25,33,1.10645,-1.45089,-0.34444
"GWD",56,25,31,1.03066,-1.33596,-0.3053
"GWD",61,25,36,1.10603,-1.61546,-0.50943
"GWD",54,22,32,0.94584,-1.42935,-0.48351
"GWD",54,23,31,0.99531,-1.42951,-0.4342
"GWD",58,25,33,1.01642,-1.57291,-0.55649
"GWD",59,29,30,1.21108,-1.37447,-0.16339
"GWD",66,26,40,1.09996,-1.76972,-0.66976
"GWD",62,27,35,1.12846,-1.57936,-0.4509
"GWD",60,29,31,1.21102,-1.42391,-0.21289
"GWD",55,26,29,1.06931,-1.30662,-0.23731
"GWD",61,31,30,1.26353,-1.38549,-0.12196
"GWD",60,26,34,1.06677,-1.51539,-0.44862
"GWD",63,28,35,1.21072,-1.56562,-0.3549
"PJL",54,29,25,1.23041,-1.15602,0.07439
"PJL",61,29,32,1.22518,-1.39606,-0.17088
"PJL",57,33,24,1.37975,-1.13893,0.24082
"PJL",57,26,31,1.0996,-1.4091,-0.3095
"PJL",71,32,39,1.33889,-1.66695,-0.32806
"PJL",59,30,29,1.25,-1.26541,-0.0154100000000001
"PJL",54,24,30,1.01952,-1.40575,-0.38623
"PJL",60,28,32,1.12131,-1.38595,-0.26464
"PJL",53,26,27,1.08313,-1.25411,-0.17098
"PJL",58,28,30,1.15215,-1.31225,-0.1601
"GWD",52,22,30,0.93083,-1.33993,-0.4091
"GWD",55,24,31,0.9478,-1.42439,-0.47659
"GWD",50,21,29,0.84896,-1.29162,-0.44266
"GWD",52,22,30,0.88326,-1.37893,-0.49567
"GWD",54,24,30,0.9908,-1.35381,-0.36301
"GWD",55,22,33,0.87768,-1.49138,-0.6137
"PJL",65,29,36,1.21981,-1.55942,-0.33961
"PJL",65,30,35,1.21343,-1.53901,-0.32558
"PJL",57,29,28,1.21804,-1.27244,-0.0544
"PJL",59,30,29,1.24694,-1.33265,-0.0857100000000001
"PJL",53,23,30,0.96227,-1.32344,-0.36117
"PJL",59,32,27,1.33878,-1.18335,0.15543
"PJL",66,31,35,1.35496,-1.55217,-0.19721
"PJL",60,29,31,1.21589,-1.35511,-0.13922
"PJL",61,29,32,1.32599,-1.41091,-0.0849200000000001
"PJL",64,24,40,1.02505,-1.71696,-0.69191
"PJL",57,25,32,1.11531,-1.48349,-0.36818
"PJL",67,30,37,1.24266,-1.64607,-0.40341
"PJL",63,26,37,1.03993,-1.65976,-0.61983
"GWD",56,25,31,1.06607,-1.36507,-0.299
"GWD",55,24,31,0.94285,-1.39287,-0.45002
"GWD",56,25,31,0.99985,-1.4304,-0.43055
"GWD",60,26,34,1.1275,-1.55631,-0.42881
"GWD",55,24,31,0.94675,-1.3883,-0.44155
"GWD",63,25,38,1.02582,-1.73278,-0.70696
"PJL",55,23,32,1.04118,-1.46681,-0.42563
"PJL",60,29,31,1.24819,-1.31983,-0.07164
"PJL",54,25,29,1.05073,-1.26588,-0.21515
"PJL",53,23,30,0.99511,-1.35797,-0.36286
"PJL",64,34,30,1.39623,-1.33186,0.06437
"PJL",56,30,26,1.23156,-1.14856,0.083
"PJL",60,31,29,1.27437,-1.31544,-0.04107
"PJL",54,30,24,1.26477,-1.08543,0.17934
"PJL",52,23,29,0.99403,-1.30778,-0.31375
"GWD",59,26,33,1.06713,-1.45193,-0.3848
"GWD",61,25,36,1.05696,-1.54639,-0.48943
"GWD",48,20,28,0.81553,-1.32253,-0.507
"GWD",61,23,38,0.98017,-1.62187,-0.6417
"GWD",52,21,31,0.83205,-1.35542,-0.52337
"GWD",58,25,33,1.06983,-1.48716,-0.41733
"GWD",54,24,30,1.02777,-1.39007,-0.3623
"GWD",55,22,33,0.90585,-1.50341,-0.59756
"GWD",55,25,30,0.99555,-1.33962,-0.34407
"PJL",64,30,34,1.33873,-1.53532,-0.19659
"PJL",48,21,27,0.91663,-1.23703,-0.3204
"PJL",58,26,32,1.13064,-1.43699,-0.30635
"PJL",58,26,32,1.10492,-1.40326,-0.29834
"PJL",58,27,31,1.14031,-1.30172,-0.16141
"PJL",54,27,27,1.15362,-1.22743,-0.07381
"PJL",52,21,31,0.95784,-1.34131,-0.38347
"PJL",44,22,22,0.93567,-0.99424,-0.05857
"PJL",54,25,29,1.03969,-1.26663,-0.22694
"PJL",51,26,25,1.10158,-1.15797,-0.05639
"PJL",68,27,41,1.15742,-1.79967,-0.64225
"PJL",51,18,33,0.78674,-1.4413,-0.65456
"GWD",46,19,27,0.76901,-1.21922,-0.45021
"GWD",55,21,34,0.83981,-1.53562,-0.69581
"GWD",55,26,29,1.04765,-1.28544,-0.23779
"GWD",53,19,34,0.79396,-1.52581,-0.73185
"GWD",64,25,39,0.98181,-1.68395,-0.70214
"GWD",53,21,32,0.88125,-1.40768,-0.52643
"GWD",58,30,28,1.18954,-1.30111,-0.11157
"GWD",54,27,27,1.12696,-1.18801,-0.06105
"GWD",59,26,33,1.04635,-1.4925,-0.44615
"GWD",56,23,33,0.95476,-1.4691,-0.51434
"GWD",58,25,33,1.07666,-1.53215,-0.45549
"GWD",60,27,33,1.14768,-1.43099,-0.28331
"GWD",58,32,26,1.33241,-1.19016,0.14225
"GWD",56,29,27,1.17595,-1.21614,-0.04019
"GWD",53,23,30,0.96265,-1.38601,-0.42336
"GWD",64,29,35,1.18224,-1.56139,-0.37915
"GWD",65,30,35,1.22581,-1.5778,-0.35199
"GWD",53,23,30,0.98792,-1.32447,-0.33655
"GWD",52,26,26,1.02478,-1.18424,-0.15946
"GWD",59,27,32,1.04134,-1.47157,-0.43023
"GWD",61,25,36,1.01426,-1.60281,-0.58855
"GWD",56,24,32,0.96543,-1.48893,-0.5235
"GWD",62,25,37,1.03419,-1.63866,-0.60447
"GWD",56,27,29,1.11995,-1.293,-0.17305
"GWD",63,29,34,1.24248,-1.48795,-0.24547
"GWD",61,31,30,1.32552,-1.38191,-0.05639
"GWD",47,19,28,0.73974,-1.25923,-0.51949
"GWD",67,29,38,1.20868,-1.69717,-0.48849
"GWD",57,24,33,0.98799,-1.48147,-0.49348
"GWD",50,25,25,0.99669,-1.11863,-0.12194
"GWD",59,26,33,1.07863,-1.51198,-0.43335
"GWD",52,21,31,0.85648,-1.36184,-0.50536
"GWD",50,23,27,0.97841,-1.23193,-0.25352
"GWD",62,29,33,1.24183,-1.49858,-0.25675
"GWD",62,22,40,0.85655,-1.77479,-0.91824
"GWD",63,24,39,0.97793,-1.71734,-0.73941
"GWD",57,27,30,1.1003,-1.39297,-0.29267
"ESN",62,30,32,1.25332,-1.40974,-0.15642
"ESN",52,24,28,0.99071,-1.27824,-0.28753
"ESN",49,20,29,0.86897,-1.25151,-0.38254
"ESN",56,28,28,1.15595,-1.20266,-0.04671
"ESN",51,21,30,0.87368,-1.36628,-0.4926
"ESN",62,26,36,1.0278,-1.62435,-0.59655
"ESN",50,22,28,0.92941,-1.28184,-0.35243
"ESN",57,29,28,1.22529,-1.2939,-0.06861
"ESN",56,21,35,0.8512,-1.58844,-0.73724
"ESN",56,25,31,0.99405,-1.40459,-0.41054
"ESN",53,21,32,0.87866,-1.41215,-0.53349
"ESN",56,22,34,0.89207,-1.48681,-0.59474
"ESN",55,25,30,1.09557,-1.38411,-0.28854
"ESN",54,24,30,1.03873,-1.37325,-0.33452
"ESN",57,25,32,1.01005,-1.46254,-0.45249
"ESN",51,24,27,1.03278,-1.23523,-0.20245
"ESN",51,24,27,0.99213,-1.20156,-0.20943
"ESN",46,19,27,0.77281,-1.24826,-0.47545
"ESN",52,23,29,0.89956,-1.3008,-0.40124
"GWD",52,21,31,0.83346,-1.37234,-0.53888
"GWD",49,24,25,1.04519,-1.13281,-0.08762
"BEB",62,27,35,1.11276,-1.5712,-0.45844
"BEB",61,35,26,1.4519,-1.08586,0.36604
"BEB",58,28,30,1.20318,-1.30656,-0.10338
"BEB",55,23,32,0.97323,-1.40614,-0.43291
"PJL",55,25,30,1.07783,-1.30968,-0.23185
"PJL",55,27,28,1.08856,-1.25227,-0.16371
"PJL",68,31,37,1.32705,-1.65885,-0.3318
"PJL",59,23,36,0.93207,-1.53106,-0.59899
"PJL",59,27,32,1.17529,-1.40215,-0.22686
"PJL",58,25,33,1.06089,-1.46544,-0.40455
"GWD",52,26,26,1.01903,-1.21188,-0.19285
"GWD",60,27,33,1.16113,-1.49578,-0.33465
"GWD",55,28,27,1.14738,-1.22074,-0.07336
"GWD",62,30,32,1.28876,-1.48207,-0.19331
"GWD",60,27,33,1.13443,-1.52151,-0.38708
"GWD",47,19,28,0.71974,-1.24397,-0.52423
"GWD",54,25,29,1.00255,-1.2645,-0.26195
"GWD",64,26,38,1.08541,-1.69547,-0.61006
"GWD",53,25,28,1.03847,-1.21494,-0.17647
"GWD",51,23,28,0.93,-1.28245,-0.35245
"MSL",53,25,28,1.01914,-1.29624,-0.2771
"MSL",53,22,31,0.89167,-1.38678,-0.49511
"MSL",58,21,37,0.85325,-1.66641,-0.81316
"MSL",54,24,30,0.95759,-1.3715,-0.41391
"MSL",55,26,29,1.1084,-1.3499,-0.2415
"MSL",54,27,27,1.15606,-1.20966,-0.0536
"MSL",58,25,33,1.02298,-1.40142,-0.37844
"MSL",55,25,30,1.0152,-1.37268,-0.35748
"MSL",64,25,39,1.03023,-1.64183,-0.6116
"MSL",44,15,29,0.57545,-1.3015,-0.72605
"MSL",59,26,33,1.07281,-1.47036,-0.39755
"MSL",50,20,30,0.88733,-1.3893,-0.50197
"MSL",53,22,31,0.91224,-1.43974,-0.5275
"MSL",47,20,27,0.82821,-1.27661,-0.4484
"MSL",53,24,29,1.00195,-1.35525,-0.3533
"MSL",55,26,29,1.08056,-1.34785,-0.26729
"MSL",59,26,33,1.06371,-1.45009,-0.38638
"MSL",60,24,36,0.96317,-1.62755,-0.66438
"MSL",57,29,28,1.16619,-1.32651,-0.16032
"MSL",51,21,30,0.87258,-1.30161,-0.42903
"MSL",55,25,30,1.05733,-1.39061,-0.33328
"MSL",56,26,30,1.03339,-1.36907,-0.33568
"MSL",57,26,31,1.10945,-1.40446,-0.29501
"MSL",51,22,29,0.96448,-1.316,-0.35152
"MSL",58,27,31,1.07349,-1.42086,-0.34737
"MSL",60,23,37,0.98101,-1.65433,-0.67332
"MSL",59,31,28,1.32488,-1.25506,0.06982
"ESN",56,24,32,1.0056,-1.45453,-0.44893
"ESN",52,23,29,0.93004,-1.29978,-0.36974
"ESN",57,22,35,0.91544,-1.52321,-0.60777
"ESN",53,23,30,0.90608,-1.35635,-0.45027
"ESN",55,25,30,0.98012,-1.36524,-0.38512
"ESN",52,22,30,0.90744,-1.38736,-0.47992
"ESN",52,19,33,0.83494,-1.45905,-0.62411
"ESN",61,29,32,1.2376,-1.45656,-0.21896
"ESN",69,30,39,1.24967,-1.78792,-0.53825
"ESN",56,19,37,0.74755,-1.66069,-0.91314
"ESN",54,28,26,1.21399,-1.22168,-0.00769
"ESN",59,26,33,1.04457,-1.48929,-0.44472
"ESN",55,26,29,1.01036,-1.22618,-0.21582
"ESN",54,24,30,1.00527,-1.34205,-0.33678
"ESN",63,25,38,1.05958,-1.70288,-0.6433
"ESN",50,22,28,0.97472,-1.23921,-0.26449
"ESN",57,23,34,0.9254,-1.51404,-0.58864
"ESN",55,23,32,0.96509,-1.39552,-0.43043
"ESN",54,28,26,1.16321,-1.19197,-0.02876
"ESN",51,24,27,0.97462,-1.26433,-0.28971
"ESN",57,30,27,1.19601,-1.28063,-0.08462
"ESN",58,23,35,0.97133,-1.55219,-0.58086
"ESN",59,23,36,0.91477,-1.64201,-0.72724
"ESN",60,25,35,0.99925,-1.58151,-0.58226
"ESN",58,23,35,0.95051,-1.53042,-0.57991
"ESN",59,28,31,1.16872,-1.38182,-0.2131
"ESN",58,29,29,1.24134,-1.30983,-0.06849
"ESN",58,27,31,1.10905,-1.38512,-0.27607
"ESN",64,28,36,1.18907,-1.65393,-0.46486
"ESN",54,24,30,0.98826,-1.35377,-0.36551
"ESN",53,22,31,0.90087,-1.36818,-0.46731
"ESN",50,24,26,0.97842,-1.17419,-0.19577
"ESN",62,26,36,1.07556,-1.60495,-0.52939
"ESN",55,23,32,0.96953,-1.43929,-0.46976
"ESN",58,22,36,0.89641,-1.5459,-0.64949
"ESN",54,23,31,0.89255,-1.36902,-0.47647
"ESN",57,32,25,1.35101,-1.11666,0.23435
"ESN",62,28,34,1.14994,-1.56502,-0.41508
"ESN",57,23,34,0.98106,-1.54359,-0.56253
"ESN",61,29,32,1.25172,-1.45015,-0.19843
"ESN",57,28,29,1.07429,-1.3223,-0.24801
"ESN",55,24,31,0.99961,-1.39837,-0.39876
"ESN",56,24,32,1.02101,-1.45028,-0.42927
"MSL",64,32,32,1.3142,-1.38745,-0.07325
"MSL",51,26,25,1.09945,-1.14141,-0.04196
"MSL",56,25,31,0.97314,-1.39734,-0.4242
"MSL",62,32,30,1.27475,-1.36505,-0.0903
"PJL",62,31,31,1.31559,-1.33799,-0.0224
"PJL",61,28,33,1.19541,-1.44082,-0.24541
"PJL",61,31,30,1.26375,-1.33157,-0.06782
"PJL",59,27,32,1.1365,-1.40646,-0.26996
"PJL",62,31,31,1.30706,-1.42172,-0.11466
"PJL",65,30,35,1.31823,-1.55989,-0.24166
"GWD",61,25,36,1.06665,-1.59807,-0.53142
"GWD",52,23,29,0.9254,-1.34117,-0.41577
"GWD",57,24,33,0.95111,-1.46344,-0.51233
"GWD",61,27,34,1.08481,-1.52197,-0.43716
"GWD",55,25,30,1.06306,-1.29139,-0.22833
"GWD",61,27,34,1.09318,-1.48959,-0.39641
"ESN",56,23,33,0.88878,-1.42012,-0.53134
"ESN",53,24,29,1.01146,-1.34115,-0.32969
"ESN",60,29,31,1.16624,-1.37743,-0.21119
"ESN",60,28,32,1.15579,-1.4212,-0.26541
"ESN",58,25,33,1.03399,-1.4712,-0.43721
"ESN",58,23,35,0.98375,-1.57318,-0.58943
"ESN",58,23,35,0.94427,-1.57886,-0.63459
"ESN",59,26,33,1.04116,-1.45787,-0.41671
"ESN",54,22,32,0.8769,-1.33319,-0.45629
"ESN",53,28,25,1.16906,-1.08213,0.08693
"ESN",54,24,30,1.0041,-1.29408,-0.28998
"ESN",53,21,32,0.87483,-1.43678,-0.56195
"ESN",56,21,35,0.83383,-1.54779,-0.71396
"ESN",63,28,35,1.23735,-1.55985,-0.3225
"ESN",52,24,28,0.99512,-1.32158,-0.32646
"ESN",54,23,31,0.98607,-1.31932,-0.33325
"ESN",50,20,30,0.80235,-1.32452,-0.52217
"ESN",57,28,29,1.16702,-1.31964,-0.15262
"ESN",56,25,31,1.03736,-1.37759,-0.34023
"ESN",56,24,32,0.96088,-1.43148,-0.4706
"ESN",55,21,34,0.86182,-1.4868,-0.62498
"ESN",49,24,25,0.98987,-1.12485,-0.13498
"ESN",54,23,31,0.97068,-1.35888,-0.3882
"ESN",52,19,33,0.73765,-1.52612,-0.78847
"ESN",62,28,34,1.10096,-1.50481,-0.40385
"ESN",53,22,31,0.87891,-1.42317,-0.54426
"ESN",65,30,35,1.25839,-1.5702,-0.31181
"ESN",57,27,30,1.17173,-1.37523,-0.2035
"ESN",66,28,38,1.13052,-1.66571,-0.53519
"MSL",59,24,35,0.9983,-1.48801,-0.48971
"MSL",56,22,34,0.87839,-1.52245,-0.64406
"MSL",58,23,35,0.96262,-1.54074,-0.57812
"MSL",56,26,30,1.02408,-1.33753,-0.31345
"MSL",56,24,32,0.97481,-1.44494,-0.47013
"MSL",62,28,34,1.15314,-1.51896,-0.36582
"MSL",60,28,32,1.19855,-1.46267,-0.26412
"MSL",57,26,31,1.05437,-1.38101,-0.32664
"MSL",63,28,35,1.13933,-1.53112,-0.39179
"MSL",59,27,32,1.10882,-1.48166,-0.37284
"MSL",54,23,31,0.90482,-1.43404,-0.52922
"MSL",49,23,26,0.91823,-1.20138,-0.28315
"MSL",54,27,27,1.12604,-1.28029,-0.15425
"MSL",55,25,30,1.02901,-1.35457,-0.32556
"MSL",59,28,31,1.13786,-1.44658,-0.30872
"MSL",63,31,32,1.28052,-1.4027,-0.12218
"MSL",61,28,33,1.14752,-1.47136,-0.32384
"MSL",60,26,34,1.01385,-1.51608,-0.50223
"MSL",53,23,30,0.91406,-1.28625,-0.37219
"MSL",65,34,31,1.32232,-1.47072,-0.1484
"MSL",56,23,33,0.9705,-1.46852,-0.49802
"MSL",56,29,27,1.24663,-1.23462,0.01201
"MSL",56,21,35,0.87727,-1.5974,-0.72013
"MSL",52,23,29,0.9709,-1.2721,-0.3012
"MSL",50,24,26,1.02454,-1.22288,-0.19834
"MSL",56,27,29,1.12736,-1.36522,-0.23786
"MSL",61,24,37,0.96002,-1.63883,-0.67881
"MSL",55,26,29,1.10689,-1.27189,-0.165
"MSL",53,24,29,0.98948,-1.35966,-0.37018
"MSL",52,24,28,0.98099,-1.29564,-0.31465
"MSL",54,24,30,0.9711,-1.37042,-0.39932
"MSL",56,24,32,0.97321,-1.4304,-0.45719
"MSL",55,24,31,0.99489,-1.40868,-0.41379
"MSL",55,26,29,1.05728,-1.31152,-0.25424
"MSL",56,23,33,0.89985,-1.50474,-0.60489
"MSL",50,20,30,0.82868,-1.31797,-0.48929
"MSL",56,26,30,1.06304,-1.36534,-0.3023
"MSL",58,24,34,0.98826,-1.55159,-0.56333
"MSL",60,29,31,1.16502,-1.34955,-0.18453
"PJL",58,29,29,1.22827,-1.31018,-0.08191
"PJL",55,29,26,1.20948,-1.15832,0.05116
"PJL",62,32,30,1.361,-1.35358,0.00741999999999995
"ESN",52,25,27,1.00012,-1.24249,-0.24237
"ESN",47,21,26,0.89775,-1.24959,-0.35184
"ESN",66,28,38,1.16356,-1.66342,-0.49986
"ESN",55,22,33,0.85928,-1.47951,-0.62023
"ESN",55,26,29,1.06596,-1.34652,-0.28056
"ESN",59,25,34,1.03291,-1.46236,-0.42945
"ESN",51,25,26,1.04805,-1.17523,-0.12718
"ESN",60,28,32,1.14649,-1.43208,-0.28559
"GWD",62,28,34,1.11517,-1.48762,-0.37245
"GWD",62,26,36,1.08824,-1.5974,-0.50916
"MSL",65,29,36,1.19295,-1.62234,-0.42939
"MSL",63,26,37,1.02782,-1.66977,-0.64195
"MSL",56,25,31,1.0148,-1.32724,-0.31244
"MSL",60,28,32,1.17073,-1.41166,-0.24093
"MSL",51,23,28,0.92565,-1.28264,-0.35699
"MSL",61,29,32,1.141,-1.41247,-0.27147
"MSL",57,28,29,1.18648,-1.30889,-0.12241
"MSL",61,28,33,1.12273,-1.45857,-0.33584
"MSL",55,26,29,1.06457,-1.3279,-0.26333
"MSL",52,23,29,0.98833,-1.35459,-0.36626
"MSL",56,26,30,1.05624,-1.32199,-0.26575
"MSL",57,28,29,1.14124,-1.30378,-0.16254
"MSL",60,30,30,1.26618,-1.37302,-0.10684
"MSL",62,33,29,1.36758,-1.30521,0.06237
"MSL",56,25,31,1.02307,-1.36983,-0.34676
"BEB",48,22,26,0.92156,-1.19042,-0.26886
"BEB",65,26,39,1.07885,-1.79029,-0.71144
"BEB",54,27,27,1.10208,-1.20858,-0.1065
"BEB",53,26,27,1.11983,-1.2077,-0.08787
"BEB",55,27,28,1.09073,-1.24336,-0.15263
"BEB",54,26,28,1.07415,-1.23471,-0.16056
"BEB",61,30,31,1.2454,-1.38092,-0.13552
"BEB",48,20,28,0.86828,-1.14933,-0.28105
"BEB",52,24,28,0.98327,-1.28459,-0.30132
"BEB",55,25,30,1.06434,-1.37338,-0.30904
"BEB",57,28,29,1.17385,-1.30718,-0.13333
"BEB",55,27,28,1.17273,-1.21641,-0.04368
"BEB",55,27,28,1.17989,-1.18624,-0.00635000000000003
"PJL",65,27,38,1.17454,-1.64019,-0.46565
"PJL",60,28,32,1.15826,-1.37291,-0.21465
"PJL",58,29,29,1.23262,-1.29658,-0.06396
"PJL",56,27,29,1.16094,-1.24204,-0.0811000000000001
"PJL",58,25,33,1.04786,-1.42701,-0.37915
"PJL",58,29,29,1.15604,-1.31287,-0.15683
"PJL",53,30,23,1.34942,-1.05348,0.29594
"PJL",58,21,37,0.92995,-1.65875,-0.7288
"STU",52,28,24,1.1868,-1.10731,0.07949
"STU",58,28,30,1.14243,-1.28788,-0.14545
"STU",62,27,35,1.123,-1.59174,-0.46874
"STU",59,23,36,0.9637,-1.61239,-0.64869
"STU",57,31,26,1.2945,-1.18789,0.10661
"PJL",54,26,28,1.11652,-1.23806,-0.12154
"PJL",57,21,36,0.92377,-1.61064,-0.68687
"PJL",49,23,26,0.95025,-1.2007,-0.25045
"PJL",61,29,32,1.26586,-1.40119,-0.13533
"PJL",65,32,33,1.31022,-1.50255,-0.19233
"PJL",71,33,38,1.39196,-1.62859,-0.23663
"PJL",61,30,31,1.26247,-1.36687,-0.1044
"STU",62,30,32,1.26898,-1.36,-0.0910200000000001
"STU",60,27,33,1.13685,-1.50156,-0.36471
"STU",63,27,36,1.15233,-1.62297,-0.47064
"STU",62,30,32,1.30089,-1.40206,-0.10117
"STU",62,28,34,1.22829,-1.47719,-0.2489
"STU",59,29,30,1.18915,-1.3352,-0.14605
"STU",60,26,34,1.05972,-1.46102,-0.4013
"STU",55,26,29,1.07497,-1.25712,-0.18215
"STU",58,28,30,1.2227,-1.36197,-0.13927
"STU",65,31,34,1.27593,-1.47839,-0.20246
"STU",63,34,29,1.42963,-1.35206,0.07757
"STU",60,31,29,1.32327,-1.31048,0.01279
"STU",58,30,28,1.27335,-1.24265,0.0307
"STU",57,28,29,1.18451,-1.27163,-0.08712
"STU",61,28,33,1.19135,-1.43868,-0.24733
"STU",68,31,37,1.32,-1.60514,-0.28514
"STU",55,26,29,1.08235,-1.26688,-0.18453
"STU",58,25,33,1.04733,-1.45095,-0.40362
"STU",66,30,36,1.26988,-1.56174,-0.29186
"PJL",64,38,26,1.62025,-1.16387,0.45638
"PJL",57,29,28,1.30882,-1.2629,0.04592
"PJL",65,25,40,1.04438,-1.72791,-0.68353
"PJL",56,30,26,1.24967,-1.14802,0.10165
"PJL",57,30,27,1.21659,-1.13704,0.07955
"PJL",56,30,26,1.25953,-1.1763,0.08323
"STU",57,32,25,1.32951,-1.11908,0.21043
"ITU",54,27,27,1.14972,-1.23652,-0.0868000000000001
"ITU",56,27,29,1.13202,-1.26986,-0.13784
"ITU",45,23,22,0.98684,-0.94824,0.0386
"ITU",60,26,34,1.07678,-1.53694,-0.46016
"ITU",56,26,30,1.09522,-1.39288,-0.29766
"ITU",61,30,31,1.24355,-1.46223,-0.21868
"ITU",59,25,34,1.08426,-1.501,-0.41674
"ITU",65,33,32,1.38257,-1.43139,-0.04882
"ITU",56,27,29,1.14054,-1.30683,-0.16629
"ITU",51,26,25,1.10717,-1.15317,-0.046
"ITU",59,28,31,1.18357,-1.31389,-0.13032
"STU",56,28,28,1.18827,-1.2857,-0.09743
"STU",61,33,28,1.35888,-1.24349,0.11539
"STU",63,26,37,1.05849,-1.53696,-0.47847
"STU",60,26,34,1.14914,-1.54589,-0.39675
"STU",67,32,35,1.33627,-1.52771,-0.19144
"ITU",57,28,29,1.1462,-1.24479,-0.09859
"STU",64,34,30,1.3909,-1.27358,0.11732
"STU",52,23,29,0.97673,-1.26794,-0.29121
"STU",66,28,38,1.1773,-1.61995,-0.44265
"STU",65,31,34,1.27329,-1.54922,-0.27593
"STU",60,26,34,1.10672,-1.48605,-0.37933
"STU",60,29,31,1.24771,-1.39159,-0.14388
"STU",58,29,29,1.24706,-1.23176,0.0153
"STU",59,28,31,1.20621,-1.36962,-0.16341
"STU",53,25,28,1.08476,-1.19467,-0.10991
"STU",61,23,38,0.97589,-1.66475,-0.68886
"STU",64,31,33,1.33142,-1.49711,-0.16569
"STU",73,35,38,1.46409,-1.68825,-0.22416
"PJL",61,34,27,1.42651,-1.19727,0.22924
"PJL",57,25,32,1.10089,-1.45376,-0.35287
"PJL",60,33,27,1.36717,-1.18554,0.18163
"ITU",60,32,28,1.33717,-1.20276,0.13441
"ITU",60,25,35,1.05879,-1.53477,-0.47598
"ITU",57,26,31,1.11024,-1.42946,-0.31922
"ITU",62,29,33,1.23564,-1.45577,-0.22013
"ITU",60,28,32,1.1869,-1.36922,-0.18232
"ITU",62,31,31,1.27279,-1.37471,-0.10192
"ITU",60,30,30,1.31414,-1.34455,-0.03041
"ITU",53,24,29,1.0521,-1.29155,-0.23945
"ITU",62,32,30,1.36807,-1.29908,0.06899
"ITU",59,28,31,1.15957,-1.38893,-0.22936
"ITU",62,31,31,1.32514,-1.32662,-0.00148000000000004
"ITU",58,22,36,0.93204,-1.57546,-0.64342
"ITU",61,29,32,1.1851,-1.45999,-0.27489
"ITU",55,26,29,1.11569,-1.252,-0.13631
"ITU",60,32,28,1.3343,-1.20443,0.12987
"ITU",60,29,31,1.22057,-1.4043,-0.18373
"ITU",61,29,32,1.22151,-1.46038,-0.23887
"ITU",62,28,34,1.18347,-1.42617,-0.2427
"ITU",59,30,29,1.25168,-1.2765,-0.02482
"ITU",61,34,27,1.43308,-1.16139,0.27169
"BEB",54,28,26,1.11775,-1.14674,-0.02899
"BEB",52,23,29,0.96985,-1.25243,-0.28258
"BEB",61,28,33,1.24532,-1.37263,-0.12731
"BEB",54,25,29,1.02621,-1.26318,-0.23697
"BEB",60,30,30,1.21848,-1.28614,-0.06766
"BEB",53,26,27,1.16151,-1.13281,0.0287
"BEB",55,25,30,1.07238,-1.3552,-0.28282
"BEB",54,29,25,1.17745,-1.05925,0.1182
"BEB",60,28,32,1.1466,-1.47397,-0.32737
"BEB",58,31,27,1.28184,-1.1722,0.10964
"BEB",59,25,34,1.06994,-1.47728,-0.40734
"BEB",60,28,32,1.17019,-1.39559,-0.2254
"BEB",54,27,27,1.14426,-1.17625,-0.03199
"BEB",64,33,31,1.38027,-1.36733,0.01294
"BEB",54,23,31,0.97525,-1.37124,-0.39599
"BEB",56,27,29,1.15127,-1.26827,-0.117
"BEB",57,25,32,1.12445,-1.3658,-0.24135
"BEB",57,29,28,1.22551,-1.17919,0.04632
"BEB",54,29,25,1.24213,-1.08864,0.15349
"BEB",62,27,35,1.14029,-1.55713,-0.41684
"STU",55,24,31,1.00105,-1.35806,-0.35701
"STU",56,23,33,0.97369,-1.38418,-0.41049
"STU",55,27,28,1.14361,-1.23858,-0.09497
"STU",58,25,33,1.07474,-1.4258,-0.35106
"STU",60,25,35,1.0682,-1.58562,-0.51742
"STU",55,26,29,1.13113,-1.24843,-0.1173
"STU",59,28,31,1.16545,-1.40632,-0.24087
"STU",53,26,27,1.1628,-1.2275,-0.0647
"STU",60,28,32,1.18662,-1.38452,-0.1979
"STU",61,29,32,1.17654,-1.40684,-0.2303
"STU",53,29,24,1.29357,-1.10206,0.19151
"STU",52,25,27,1.07127,-1.23367,-0.1624
"STU",61,30,31,1.26556,-1.40656,-0.141
